y,x,z,d
2.53577898,-4.095,97.928,1384.5
2.537042404,-4.05,98.00715,1385.5
2.533256911,-4.02,98.0864,1386.5
2.533256911,-3.98,98.1658,1387.5
2.529485693,-3.935,98.24535,1388.5
2.529485693,-4,98.32505,1389.5
2.513306124,-3.985,98.4054,1390.5
2.514541455,-3.69,98.48635,1391.5
2.545931352,-3.49,98.566,1392.5
2.545931352,-3.49,98.6444,1393.5
2.53577898,-3.47,98.7232,1394.5
2.537042404,-3.55,98.80235,1395.5
2.505926017,-3.74,98.8827,1396.5
2.504701277,-3.955,98.96435,1397.5
2.488914671,-3.835,99.0467,1398.5
2.487710577,-3.35,99.12975,1399.5
2.540842282,-3.11,99.2107,1400.5
2.539574051,-3.25,99.28955,1401.5
2.497384171,-3.535,99.37015,1402.5
2.496169842,-3.68,99.4525,1403.5
2.480516301,-3.645,99.53555,1404.5
2.480516301,-3.57,99.61925,1405.5
2.486507931,-3.475,99.7027,1406.5
2.487710577,-3.53,99.78585,1407.5
2.473373414,-3.58,99.86955,1408.5
2.473373414,-3.465,99.95385,1409.5
2.488914671,-3.35,100.0375,1410.5
2.488914671,-3.235,100.1205,1411.5
2.488914671,-3.18,100.2035,1412.5
2.501036032,-3.085,100.286,1413.5
2.513306124,-2.88,100.3675,1414.5
2.525728644,-2.72,100.448,1415.5
2.538307427,-2.625,100.5275,1416.5
2.525728644,-2.77,100.607,1417.5
2.513306124,-2.885,100.6875,1418.5
2.513306124,-2.54,100.7685,1419.5
2.563949857,-2.32,100.8475,1420.5
2.551046452,-2.43,100.925,1421.5
2.551046452,-2.425,101.003,1422.5
2.538307427,-2.295,101.0815,1423.5
2.563949857,-2.165,101.1595,1424.5
2.563949857,-2.035,101.2365,1425.5
2.563949857,-2.195,101.3135,1426.5
2.563949857,-2.64,101.3905,1427.5
2.525728644,-2.745,101.469,1428.5
2.513306124,-2.525,101.5495,1429.5
2.563949857,-2.34,101.6285,1430.5
2.563949857,-2.185,101.7055,1431.5
2.577021939,-2.295,101.782,1432.5
2.563949857,-2.665,101.8585,1433.5
2.501036032,-2.965,101.938,1434.5
2.513306124,-3.2,102.0195,1435.5
2.501036032,-3.07,102.101,1436.5
2.501036032,-2.575,102.183,1437.5
2.538307427,-2.63,102.2635,1438.5
2.538307427,-3.24,102.3425,1439.5
2.488914671,-3.32,102.4235,1440.5
2.488914671,-2.85,102.5065,1441.5
2.525728644,-2.9,102.588,1442.5
2.525728644,-3.485,102.668,1443.5
2.453407983,-3.725,102.751,1444.5
2.465104022,-3.61,102.8365,1445.5
2.465104022,-3.795,102.9215,1446.5
2.465104022,-4.28,103.0065,1447.5
2.407945609,-4.49,103.094,1448.5
2.407945609,-4.435,103.184,1449.5
2.430418465,-4.41,103.273,1450.5
2.419118909,-4.455,103.3615,1451.5
2.430418465,-4.475,103.45,1452.5
2.419118909,-4.375,103.5385,1453.5
2.44184716,-4.27,103.6265,1454.5
2.453407983,-4.2,103.713,1455.5
2.465104022,-4.135,103.7985,1456.5
2.465104022,-4.08,103.8835,1457.5
2.47693848,-4.135,103.968,1458.5
2.47693848,-4.31,104.052,1459.5
2.465104022,-4.385,104.1365,1460.5
2.465104022,-4.345,104.2215,1461.5
2.47693848,-4.325,104.306,1462.5
2.47693848,-4.33,104.39,1463.5
2.501036032,-4.29,104.473,1464.5
2.488914671,-4.21,104.5555,1465.5
2.513306124,-4.17,104.6375,1466.5
2.525728644,-4.345,104.718,1467.5
2.47693848,-4.685,104.8,1468.5
2.488914671,-4.755,104.8835,1469.5
2.501036032,-4.57,104.966,1470.5
2.501036032,-4.38,105.048,1471.5
2.538307427,-4.19,105.1285,1472.5
2.551046452,-4.15,105.207,1473.5
2.551046452,-4.245,105.285,1474.5
2.551046452,-4.4,105.363,1475.5
2.525728644,-4.61,105.442,1476.5
2.525728644,-4.52,105.522,1477.5
2.577021939,-4.13,105.6,1478.5
2.577021939,-3.93,105.676,1479.5
2.603690186,-3.925,105.751,1480.5
2.590267165,-3.87,105.8255,1481.5
2.617295838,-3.765,105.8995,1482.5
2.63108916,-3.46,105.972,1483.5
2.688247574,-2.96,106.042,1484.5
2.70306266,-3.04,106.1095,1485.5
2.63108916,-3.695,106.179,1486.5
2.645075402,-4.135,106.2505,1487.5
2.577021939,-4.365,106.324,1488.5
2.590267165,-4.37,106.3995,1489.5
2.617295838,-4.15,106.4735,1490.5
2.603690186,-4.18,106.547,1491.5
2.590267165,-4.46,106.6215,1492.5
2.590267165,-4.72,106.6965,1493.5
2.551046452,-4.955,106.773,1494.5
2.551046452,-4.9,106.851,1495.5
2.590267165,-4.565,106.9275,1496.5
2.603690186,-4.4,107.002,1497.5
2.617295838,-4.4,107.0755,1498.5
2.617295838,-4.64,107.1485,1499.5
2.563949857,-5.12,107.2235,1500.5
2.577021939,-5.64,107.3,1501.5
2.488914671,-6.2,107.3795,1502.5
2.488914671,-6.48,107.4625,1503.5
2.47693848,-6.48,107.546,1504.5
2.47693848,-6.48,107.63,1505.5
2.47693848,-6.575,107.714,1506.5
2.488914671,-6.76,107.7975,1507.5
2.465104022,-6.875,107.8815,1508.5
2.465104022,-6.925,107.9665,1509.5
2.453407983,-6.95,108.052,1510.5
2.465104022,-6.89,108.1375,1511.5
2.47693848,-6.77,108.222,1512.5
2.47693848,-6.71,108.306,1513.5
2.488914671,-6.675,108.3895,1514.5
2.47693848,-6.605,108.473,1515.5
2.501036032,-6.5,108.556,1516.5
2.488914671,-6.355,108.6385,1517.5
2.513306124,-6.28,108.7205,1518.5
2.513306124,-6.28,108.8015,1519.5
2.513306124,-6.275,108.8825,1520.5
2.513306124,-6.27,108.9635,1521.5
2.501036032,-6.4,109.045,1522.5
2.501036032,-6.67,109.127,1523.5
2.465104022,-6.81,109.2105,1524.5
2.465104022,-6.625,109.2955,1525.5
2.501036032,-6.265,109.379,1526.5
2.513306124,-6.09,109.4605,1527.5
2.525728644,-6.09,109.541,1528.5
2.525728644,-6.145,109.621,1529.5
2.501036032,-6.25,109.702,1530.5
2.513306124,-6.09,109.7835,1531.5
2.551046452,-5.675,109.863,1532.5
2.551046452,-5.5,109.941,1533.5
2.551046452,-5.555,110.019,1534.5
2.551046452,-5.58,110.097,1535.5
2.551046452,-5.58,110.175,1536.5
2.551046452,-5.58,110.253,1537.5
2.551046452,-5.575,110.331,1538.5
2.563949857,-5.57,110.4085,1539.5
2.551046452,-5.57,110.486,1540.5
2.551046452,-5.57,110.564,1541.5
2.525728644,-5.785,110.643,1542.5
2.538307427,-6.21,110.7225,1543.5
2.488914671,-6.335,110.8035,1544.5
2.488914671,-6.165,110.8865,1545.5
2.525728644,-5.98,110.968,1546.5
2.513306124,-5.78,111.0485,1547.5
2.551046452,-5.68,111.128,1548.5
2.538307427,-5.68,111.2065,1549.5
2.551046452,-5.68,111.285,1550.5
2.538307427,-5.68,111.3635,1551.5
2.538307427,-5.68,111.4425,1552.5
2.551046452,-5.68,111.521,1553.5
2.525728644,-5.85,111.6,1554.5
2.525728644,-6.195,111.68,1555.5
2.488914671,-6.37,111.7615,1556.5
2.47693848,-6.265,111.845,1557.5
2.513306124,-6.05,111.9275,1558.5
2.513306124,-5.94,112.0085,1559.5
2.513306124,-5.94,112.0895,1560.5
2.525728644,-5.94,112.17,1561.5
2.513306124,-5.94,112.2505,1562.5
2.525728644,-5.935,112.331,1563.5
2.513306124,-5.875,112.4115,1564.5
2.525728644,-5.76,112.492,1565.5
2.525728644,-5.685,112.572,1566.5
2.538307427,-5.765,112.6515,1567.5
2.501036032,-5.96,112.732,1568.5
2.501036032,-5.995,112.814,1569.5
2.488914671,-5.865,112.8965,1570.5
2.501036032,-5.6,112.979,1571.5
2.551046452,-5.19,113.059,1572.5
2.551046452,-4.98,113.137,1573.5
2.563949857,-4.92,113.2145,1574.5
2.563949857,-4.855,113.2915,1575.5
2.551046452,-4.87,113.369,1576.5
2.551046452,-4.915,113.447,1577.5
2.525728644,-5.105,113.526,1578.5
2.525728644,-5.445,113.606,1579.5
2.488914671,-5.36,113.6875,1580.5
2.488914671,-4.835,113.7705,1581.5
2.551046452,-4.57,113.851,1582.5
2.551046452,-4.51,113.929,1583.5
2.551046452,-4.39,114.007,1584.5
2.551046452,-4.345,114.085,1585.5
2.551046452,-4.375,114.163,1586.5
2.538307427,-4.35,114.2415,1587.5
2.551046452,-4.275,114.32,1588.5
2.551046452,-4.415,114.398,1589.5
2.488914671,-4.77,114.4785,1590.5
2.501036032,-4.865,114.561,1591.5
2.488914671,-4.69,114.6435,1592.5
2.501036032,-4.465,114.726,1593.5
2.525728644,-4.195,114.807,1594.5
2.525728644,-3.905,114.887,1595.5
2.563949857,-3.6,114.9655,1596.5
2.577021939,-3.67,115.042,1597.5
2.525728644,-4.105,115.12,1598.5
2.513306124,-3.865,115.2005,1599.5
2.617295838,-2.945,115.2775,1600.5
2.617295838,-2.475,115.3505,1601.5
2.645075402,-2.47,115.4225,1602.5
2.645075402,-2.47,115.4935,1603.5
2.645075402,-2.47,115.5645,1604.5
2.645075402,-2.47,115.6355,1605.5
2.63108916,-2.515,115.707,1606.5
2.63108916,-2.6,115.779,1607.5
2.603690186,-2.875,115.852,1608.5
2.603690186,-3.34,115.926,1609.5
2.551046452,-3.455,116.002,1610.5
2.551046452,-3.21,116.08,1611.5
2.590267165,-3.025,116.1565,1612.5
2.577021939,-2.915,116.232,1613.5
2.603690186,-2.87,116.307,1614.5
2.590267165,-2.855,116.3815,1615.5
2.603690186,-2.795,116.456,1616.5
2.603690186,-2.735,116.53,1617.5
2.603690186,-2.69,116.604,1618.5
2.617295838,-2.67,116.6775,1619.5
2.603690186,-2.67,116.751,1620.5
2.617295838,-2.6,116.8245,1621.5
2.63108916,-2.47,116.897,1622.5
2.63108916,-2.26,116.969,1623.5
2.673648774,-1.97,117.0395,1624.5
2.673648774,-1.725,117.1085,1625.5
2.718100537,-1.53,117.176,1626.5
2.70306266,-1.44,117.2425,1627.5
2.718100537,-1.535,117.309,1628.5
2.718100537,-1.73,117.375,1629.5
2.70306266,-1.71,117.4415,1630.5
2.70306266,-1.475,117.5085,1631.5
2.733368009,-1.515,117.5745,1632.5
2.718100537,-1.835,117.64,1633.5
2.70306266,-1.75,117.7065,1634.5
2.718100537,-1.24,117.773,1635.5
2.764620553,-1.12,117.8375,1636.5
2.764620553,-1.4,117.9005,1637.5
2.733368009,-1.605,117.9645,1638.5
2.718100537,-1.76,118.03,1639.5
2.718100537,-1.865,118.096,1640.5
2.718100537,-1.83,118.162,1641.5
2.733368009,-1.72,118.2275,1642.5
2.733368009,-1.485,118.2925,1643.5
2.780620894,-1.125,118.356,1644.5
2.796881415,-0.935,118.4175,1645.5
2.813410717,-0.93,118.478,1646.5
2.813410717,-1.06,118.538,1647.5
2.780620894,-1.325,118.599,1648.5
2.796881415,-1.455,118.6605,1649.5
2.796881415,-1.285,118.7215,1650.5
2.796881415,-0.96,118.7825,1651.5
2.864704011,-0.685,118.8415,1652.5
2.847312268,-0.44,118.899,1653.5
2.864704011,-0.675,118.9565,1654.5
2.864704011,-1.405,119.0135,1655.5
2.796881415,-1.62,119.0725,1656.5
2.780620894,-1.315,119.134,1657.5
2.847312268,-1.16,119.194,1658.5
2.830217835,-1,119.2525,1659.5
2.882403588,-0.675,119.31,1660.5
2.882403588,-0.73,119.366,1661.5
2.847312268,-1.175,119.423,1662.5
2.847312268,-1.4,119.481,1663.5
2.830217835,-1.365,119.5395,1664.5
2.847312268,-1.3,119.598,1665.5
2.864704011,-1.17,119.6555,1666.5
2.847312268,-1.08,119.713,1667.5
2.864704011,-1.2,119.7705,1668.5
2.864704011,-1.155,119.8275,1669.5
2.900422094,-0.84,119.8835,1670.5
2.882403588,-0.875,119.939,1671.5
2.864704011,-1.27,119.9955,1672.5
2.864704011,-1.47,120.0525,1673.5
2.847312268,-1.315,120.11,1674.5
2.864704011,-1.01,120.1675,1675.5
2.882403588,-0.97,120.224,1676.5
2.900422094,-1.185,120.2795,1677.5
2.882403588,-1.19,120.335,1678.5
2.864704011,-0.98,120.3915,1679.5
2.900422094,-0.865,120.4475,1680.5
2.900422094,-0.86,120.5025,1681.5
2.900422094,-0.745,120.5575,1682.5
2.918771232,-0.52,120.612,1683.5
2.937463365,-0.275,120.6655,1684.5
2.937463365,-0.005,120.7185,1685.5
2.975929646,0.075,120.7705,1686.5
2.95651156,-0.04,120.822,1687.5
2.95651156,-0.17,120.874,1688.5
2.937463365,-0.365,120.9265,1689.5
2.918771232,-0.54,120.98,1690.5
2.900422094,-0.585,121.0345,1691.5
2.900422094,-0.665,121.0895,1692.5
2.900422094,-0.84,121.1445,1693.5
2.882403588,-0.925,121.2,1694.5
2.864704011,-0.695,121.2565,1695.5
2.918771232,-0.235,121.312,1696.5
2.918771232,-0.16,121.366,1697.5
2.900422094,-0.485,121.4205,1698.5
2.900422094,-0.645,121.4755,1699.5
2.900422094,-0.63,121.5305,1700.5
2.882403588,-0.61,121.586,1701.5
2.882403588,-0.6,121.642,1702.5
2.882403588,-0.46,121.698,1703.5
2.900422094,-0.175,121.7535,1704.5
2.918771232,-0.03,121.808,1705.5
2.937463365,0.125,121.8615,1706.5
2.918771232,0.43,121.915,1707.5
2.975929646,0.585,121.9675,1708.5
2.95651156,0.35,122.019,1709.5
2.900422094,-0.13,122.0725,1710.5
2.918771232,-0.19,122.127,1711.5
2.918771232,0.155,122.181,1712.5
2.918771232,0.365,122.235,1713.5
2.937463365,0.455,122.2885,1714.5
2.95651156,0.41,122.341,1715.5
2.918771232,0.225,122.394,1716.5
2.918771232,0.13,122.448,1717.5
2.900422094,0.2,122.5025,1718.5
2.900422094,0.33,122.5575,1719.5
2.918771232,0.285,122.612,1720.5
2.900422094,0.065,122.6665,1721.5
2.864704011,-0.22,122.7225,1722.5
2.847312268,-0.57,122.78,1723.5
2.830217835,-0.525,122.8385,1724.5
2.830217835,-0.195,122.8975,1725.5
2.847312268,-0.205,122.956,1726.5
2.847312268,-0.365,123.014,1727.5
2.813410717,-0.46,123.073,1728.5
2.813410717,-0.375,123.133,1729.5
2.847312268,-0.095,123.192,1730.5
2.830217835,0.295,123.2505,1731.5
2.918771232,0.78,123.307,1732.5
2.900422094,0.825,123.3615,1733.5
2.882403588,0.425,123.417,1734.5
2.864704011,0.245,123.4735,1735.5
2.864704011,0.305,123.5305,1736.5
2.847312268,0.295,123.588,1737.5
2.847312268,0.205,123.646,1738.5
2.847312268,0.3,123.704,1739.5
2.864704011,0.575,123.7615,1740.5
2.864704011,0.715,123.8185,1741.5
2.864704011,0.67,123.8755,1742.5
2.864704011,0.565,123.9325,1743.5
2.847312268,0.455,123.99,1744.5
2.847312268,0.735,124.048,1745.5
2.882403588,1.155,124.105,1746.5
2.900422094,0.915,124.1605,1747.5
2.830217835,0.595,124.2175,1748.5
2.847312268,0.6,124.276,1749.5
2.830217835,0.55,124.3345,1750.5
2.847312268,0.45,124.393,1751.5
2.830217835,0.45,124.4515,1752.5
2.813410717,0.54,124.511,1753.5
2.847312268,0.6,124.57,1754.5
2.830217835,0.635,124.6285,1755.5
2.847312268,0.635,124.687,1756.5
2.830217835,0.61,124.7455,1757.5
2.847312268,0.6,124.804,1758.5
2.830217835,0.625,124.8625,1759.5
2.813410717,0.46,124.922,1760.5
2.813410717,0.065,124.982,1761.5
2.764620553,-0.05,125.0435,1762.5
2.780620894,0.14,125.106,1763.5
2.796881415,0.355,125.1675,1764.5
2.796881415,0.58,125.2285,1765.5
2.830217835,0.82,125.2885,1766.5
2.830217835,1.085,125.3475,1767.5
2.847312268,1.07,125.406,1768.5
2.847312268,0.765,125.464,1769.5
2.830217835,0.715,125.5225,1770.5
2.813410717,0.92,125.582,1771.5
2.830217835,1.045,125.6415,1772.5
2.847312268,1.09,125.7,1773.5
2.830217835,0.935,125.7585,1774.5
2.830217835,0.595,125.8175,1775.5
2.796881415,0.44,125.8775,1776.5
2.780620894,0.49,125.939,1777.5
2.796881415,0.57,126.0005,1778.5
2.813410717,0.58,126.061,1779.5
2.796881415,0.51,126.1215,1780.5
2.780620894,0.425,126.183,1781.5
2.780620894,0.33,126.245,1782.5
2.780620894,0.225,126.307,1783.5
2.780620894,0.35,126.369,1784.5
2.780620894,0.78,126.431,1785.5
2.830217835,1.015,126.4915,1786.5
2.830217835,0.985,126.5505,1787.5
2.813410717,0.95,126.61,1788.5
2.813410717,0.915,126.67,1789.5
2.830217835,1.08,126.7295,1790.5
2.830217835,1.435,126.7885,1791.5
2.864704011,1.77,126.8465,1792.5
2.882403588,2.215,126.903,1793.5
2.937463365,2.62,126.9575,1794.5
2.937463365,2.405,127.0105,1795.5
2.882403588,1.74,127.065,1796.5
2.864704011,1.57,127.1215,1797.5
2.882403588,1.9,127.178,1798.5
2.882403588,2.065,127.234,1799.5
2.900422094,2.055,127.2895,1800.5
2.900422094,2.045,127.3445,1801.5
2.900422094,2.085,127.3995,1802.5
2.900422094,2.175,127.4545,1803.5
2.937463365,2.275,127.5085,1804.5
2.918771232,2.385,127.562,1805.5
2.937463365,2.44,127.6155,1806.5
2.937463365,2.45,127.6685,1807.5
2.95651156,2.415,127.721,1808.5
2.937463365,2.33,127.7735,1809.5
2.937463365,2.345,127.8265,1810.5
2.95651156,2.46,127.879,1811.5
2.95651156,2.445,127.931,1812.5
2.937463365,2.295,127.9835,1813.5
2.95651156,2.325,128.036,1814.5
2.95651156,2.505,128.088,1815.5
2.95651156,2.535,128.14,1816.5
2.975929646,2.325,128.1915,1817.5
2.937463365,2.11,128.2435,1818.5
2.937463365,2.16,128.2965,1819.5
2.95651156,2.375,128.349,1820.5
2.975929646,2.605,128.4005,1821.5
2.975929646,2.71,128.4515,1822.5
2.995732274,2.69,128.502,1823.5
2.995732274,2.59,128.552,1824.5
2.975929646,2.64,128.6025,1825.5
3.015934981,3.005,128.6525,1826.5
3.015934981,3.195,128.7015,1827.5
3.036554268,3.12,128.75,1828.5
3.036554268,3.07,128.798,1829.5
3.015934981,2.885,128.8465,1830.5
3.015934981,2.54,128.8955,1831.5
2.975929646,2.24,128.9455,1832.5
2.975929646,1.99,128.9965,1833.5
2.95651156,2.015,129.048,1834.5
2.95651156,2.305,129.1,1835.5
2.975929646,2.325,129.1515,1836.5
2.995732274,2.08,129.202,1837.5
2.937463365,1.83,129.2535,1838.5
2.95651156,1.57,129.306,1839.5
2.918771232,1.43,129.359,1840.5
2.918771232,1.405,129.413,1841.5
2.937463365,1.61,129.4665,1842.5
2.937463365,2.04,129.5195,1843.5
2.995732274,2.385,129.571,1844.5
3.015934981,2.65,129.6205,1845.5
3.015934981,2.49,129.6695,1846.5
3.015934981,1.435,129.7185,1847.5
2.830217835,0.18,129.7725,1848.5
2.830217835,0.125,129.8315,1849.5
2.900422094,0.99,129.8885,1850.5
2.900422094,1.6,129.9435,1851.5
2.975929646,1.97,129.9965,1852.5
2.975929646,2.055,130.0475,1853.5
2.975929646,1.84,130.0985,1854.5
2.95651156,1.665,130.15,1855.5
2.937463365,1.455,130.2025,1856.5
2.937463365,1.225,130.2555,1857.5
2.918771232,1.305,130.309,1858.5
2.918771232,1.64,130.363,1859.5
2.975929646,1.8,130.4155,1860.5
2.95651156,1.515,130.467,1861.5
2.882403588,0.96,130.521,1862.5
2.900422094,0.78,130.5765,1863.5
2.882403588,0.86,130.632,1864.5
2.882403588,0.715,130.688,1865.5
2.864704011,0.58,130.7445,1866.5
2.864704011,0.55,130.8015,1867.5
2.847312268,0.465,130.859,1868.5
2.847312268,0.32,130.917,1869.5
2.830217835,0.19,130.9755,1870.5
2.830217835,0.005,131.0345,1871.5
2.796881415,-0.22,131.0945,1872.5
2.796881415,-0.37,131.1555,1873.5
2.780620894,-0.485,131.217,1874.5
2.780620894,-0.55,131.279,1875.5
2.780620894,-0.57,131.341,1876.5
2.764620553,-0.685,131.4035,1877.5
2.764620553,-0.605,131.4665,1878.5
2.764620553,-0.13,131.5295,1879.5
2.796881415,-0.165,131.5915,1880.5
2.813410717,-0.815,131.652,1881.5
2.688247574,-1.34,131.716,1882.5
2.70306266,-1.74,131.7835,1883.5
2.645075402,-1.835,131.8525,1884.5
2.659260037,-1.62,131.923,1885.5
2.673648774,-1.495,131.9925,1886.5
2.673648774,-1.465,132.0615,1887.5
2.645075402,-1.66,132.1315,1888.5
2.659260037,-2.075,132.202,1889.5
2.590267165,-2.255,132.2745,1890.5
2.603690186,-2.355,132.349,1891.5
2.551046452,-2.63,132.425,1892.5
2.563949857,-2.78,132.5025,1893.5
2.551046452,-2.69,132.58,1894.5
2.551046452,-2.51,132.658,1895.5
2.563949857,-2.43,132.7355,1896.5
2.563949857,-2.48,132.8125,1897.5
2.538307427,-2.545,132.8905,1898.5
2.551046452,-2.575,132.969,1899.5
2.551046452,-2.58,133.047,1900.5
2.538307427,-2.67,133.1255,1901.5
2.501036032,-2.96,133.206,1902.5
2.501036032,-3.26,133.288,1903.5
2.465104022,-3.485,133.3715,1904.5
2.453407983,-3.725,133.457,1905.5
2.430418465,-3.765,133.544,1906.5
2.430418465,-3.615,133.632,1907.5
2.430418465,-3.635,133.72,1908.5
2.44184716,-3.83,133.8075,1909.5
2.419118909,-3.755,133.8955,1910.5
2.430418465,-3.405,133.984,1911.5
2.465104022,-3.23,134.0705,1912.5
2.465104022,-3.52,134.1555,1913.5
2.396895772,-4.11,134.2435,1914.5
2.396895772,-4.435,134.3345,1915.5
2.364460497,-4.465,134.427,1916.5
2.353878387,-4.68,134.5215,1917.5
2.312635429,-5.085,134.6185,1918.5
2.312635429,-5.34,134.7175,1919.5
2.26336438,-5.57,134.819,1920.5
2.273026291,-5.835,134.9225,1921.5
2.225624052,-6.01,135.028,1922.5
2.225624052,-5.925,135.136,1923.5
2.253794929,-5.75,135.2425,1924.5
2.253794929,-6.065,135.3475,1925.5
2.18036746,-6.68,135.4565,1926.5
2.18036746,-6.935,135.5695,1927.5
2.162823151,-6.89,135.6835,1928.5
2.171556831,-7.03,135.798,1929.5
2.137070655,-7.22,135.914,1930.5
2.145581344,-7.37,136.0315,1931.5
2.137070655,-7.39,136.149,1932.5
2.145581344,-7.065,136.2665,1933.5
2.189256408,-6.87,136.381,1934.5
2.189256408,-7.02,136.493,1935.5
2.162823151,-7.23,136.6065,1936.5
2.171556831,-7.32,136.721,1937.5
2.171556831,-7.225,136.835,1938.5
2.171556831,-7.325,136.949,1939.5
2.145581344,-7.66,137.0645,1940.5
2.145581344,-7.625,137.1815,1941.5
2.171556831,-7.415,137.297,1942.5
2.171556831,-7.465,137.411,1943.5
2.18036746,-7.415,137.5245,1944.5
2.18036746,-7.4,137.6375,1945.5
2.154165088,-7.725,137.752,1946.5
2.162823151,-7.78,137.8675,1947.5
2.18036746,-7.56,137.9815,1948.5
2.18036746,-7.66,138.0945,1949.5
2.162823151,-7.875,138.2085,1950.5
2.154165088,-7.955,138.324,1951.5
2.171556831,-7.85,138.439,1952.5
2.162823151,-7.585,138.5535,1953.5
2.216407397,-7.46,138.6655,1954.5
2.207274913,-7.51,138.775,1955.5
2.198225078,-7.715,138.8855,1956.5
2.198225078,-8.195,138.9965,1957.5
2.120263536,-8.7,139.112,1958.5
2.120263536,-9.065,139.232,1959.5
2.095570924,-9.09,139.3535,1960.5
2.103734234,-8.765,139.476,1961.5
2.145581344,-8.655,139.5955,1962.5
2.145581344,-8.695,139.7125,1963.5
2.154165088,-8.67,139.829,1964.5
2.154165088,-8.63,139.945,1965.5
2.171556831,-8.445,140.06,1966.5
2.18036746,-8.3,140.1735,1967.5
2.18036746,-8.415,140.2865,1968.5
2.189256408,-8.465,140.399,1969.5
2.189256408,-8.4,140.511,1970.5
2.198225078,-8.55,140.6225,1971.5
2.162823151,-8.78,140.7355,1972.5
2.171556831,-8.76,140.85,1973.5
2.189256408,-8.545,140.963,1974.5
2.189256408,-8.535,141.075,1975.5
2.18036746,-8.815,141.1875,1976.5
2.171556831,-8.905,141.301,1977.5
2.198225078,-8.58,141.4135,1978.5
2.198225078,-8.39,141.5245,1979.5
2.207274913,-8.555,141.635,1980.5
2.198225078,-8.635,141.7455,1981.5
2.207274913,-8.49,141.856,1982.5
2.207274913,-8.245,141.966,1983.5
2.225624052,-8.35,142.075,1984.5
2.216407397,-8.67,142.1835,1985.5
2.207274913,-8.565,142.293,1986.5
2.198225078,-8.345,142.4035,1987.5
2.216407397,-8.425,142.5135,1988.5
2.207274913,-8.62,142.623,1989.5
2.189256408,-8.64,142.734,1990.5
2.18036746,-8.545,142.8465,1991.5
2.198225078,-8.45,142.9585,1992.5
2.189256408,-8.465,143.07,1993.5
2.189256408,-8.375,143.182,1994.5
2.189256408,-8.165,143.294,1995.5
2.189256408,-8.24,143.406,1996.5
2.198225078,-8.305,143.5175,1997.5
2.171556831,-8.37,143.63,1998.5
2.171556831,-8.61,143.744,1999.5
2.128631786,-8.705,143.8605,2000.5
2.137070655,-8.63,143.979,2001.5
2.137070655,-8.495,144.097,2002.5
2.145581344,-8.25,144.2145,2003.5
2.162823151,-8.13,144.3305,2004.5
2.162823151,-8.24,144.4455,2005.5
2.137070655,-8.325,144.562,2006.5
2.128631786,-8.34,144.6805,2007.5
2.111964733,-8.495,144.8005,2008.5
2.111964733,-8.76,144.9215,2009.5
2.087473713,-8.615,145.044,2010.5
2.087473713,-8.155,145.168,2011.5
2.128631786,-8.065,145.2895,2012.5
2.128631786,-8.155,145.4085,2013.5
2.128631786,-7.92,145.5275,2014.5
2.128631786,-7.75,145.6465,2015.5
2.120263536,-7.82,145.766,2016.5
2.128631786,-7.89,145.8855,2017.5
2.103734234,-8.07,146.006,2018.5
2.095570924,-8.265,146.1285,2019.5
2.071473372,-8.255,146.253,2020.5
2.071473372,-8.045,146.379,2021.5
2.095570924,-7.95,146.5035,2022.5
2.095570924,-8.065,146.6265,2023.5
2.063568193,-8.22,146.7515,2024.5
2.063568193,-8.465,146.8785,2025.5
2.024953356,-8.555,147.008,2026.5
2.032557956,-8.415,147.1395,2027.5
2.032557956,-8.395,147.2705,2028.5
2.040220829,-8.38,147.401,2029.5
2.055725015,-8.155,147.53,2030.5
2.055725015,-7.995,147.658,2031.5
2.071473372,-7.925,147.785,2032.5
2.071473372,-7.785,147.911,2033.5
2.087473713,-7.765,148.036,2034.5
2.087473713,-7.9,148.16,2035.5
2.055725015,-8,148.286,2036.5
2.063568193,-8.01,148.4135,2037.5
2.063568193,-7.94,148.5405,2038.5
2.063568193,-7.915,148.6675,2039.5
2.055725015,-7.985,148.795,2040.5
2.055725015,-8.02,148.923,2041.5
2.047942875,-8.085,149.0515,2042.5
2.047942875,-8.1,149.1805,2043.5
2.047942875,-8.01,149.3095,2044.5
2.047942875,-8.11,149.4385,2045.5
2.032557956,-8.285,149.5685,2046.5
2.024953356,-8.395,149.7,2047.5
2.009915479,-8.46,149.833,2048.5
2.009915479,-8.06,149.967,2049.5
2.087473713,-7.595,150.096,2050.5
2.087473713,-7.61,150.22,2051.5
2.079441542,-7.67,150.3445,2052.5
2.079441542,-7.74,150.4695,2053.5
2.063568193,-7.84,150.5955,2054.5
2.071473372,-7.78,150.722,2055.5
2.079441542,-7.67,150.8475,2056.5
2.079441542,-7.58,150.9725,2057.5
2.087473713,-7.605,151.097,2058.5
2.087473713,-7.595,151.221,2059.5
2.095570924,-7.49,151.3445,2060.5
2.095570924,-7.56,151.4675,2061.5
2.079441542,-7.65,151.5915,2062.5
2.087473713,-7.625,151.716,2063.5
2.087473713,-7.59,151.84,2064.5
2.087473713,-7.455,151.964,2065.5
2.111964733,-7.335,152.0865,2066.5
2.111964733,-7.435,152.2075,2067.5
2.103734234,-7.44,152.329,2068.5
2.095570924,-7.135,152.4515,2069.5
2.145581344,-6.945,152.5715,2070.5
2.145581344,-7.195,152.6885,2071.5
2.111964733,-7.42,152.8075,2072.5
