y,x,z,d
2.57224866,1.515,122.737,1615.075
2.548718163,1.92,122.7795,1615.625
2.548718163,1.82,122.8225,1616.175
2.548718163,1.645,122.8655,1616.725
2.57224866,1.84,122.908,1617.275
2.57224866,2.245,122.95,1617.825
2.57224866,2.245,122.992,1618.375
2.57224866,1.39,123.034,1618.925
2.548718163,1.845,123.0765,1619.475
2.57224866,2.56,123.119,1620.025
2.621038824,2.515,123.16,1620.575
2.596346212,2.31,123.2005,1621.125
2.621038824,1.92,123.241,1621.675
2.621038824,2.32,123.281,1622.225
2.596346212,2.715,123.3215,1622.775
2.621038824,2.175,123.362,1623.325
2.57224866,2.255,123.403,1623.875
2.596346212,2.045,123.4445,1624.425
2.57224866,1.225,123.486,1624.975
2.596346212,1.67,123.5275,1625.525
2.57224866,2.485,123.569,1626.075
2.57224866,2.395,123.611,1626.625
2.672332119,3.05,123.651,1627.175
2.672332119,3.135,123.689,1627.725
2.672332119,2.73,123.727,1628.275
2.672332118,3.31,123.765,1628.825
2.672332119,2.795,123.803,1629.375
2.646356632,2.205,123.8415,1629.925
2.621038824,2.295,123.881,1630.475
2.621038824,2.515,123.921,1631.025
2.646356632,2.155,123.9605,1631.575
2.525728644,1.465,124.002,1632.125
2.525728644,1.19,124.046,1632.675
2.548718163,1.345,124.0895,1633.225
2.548718163,1.99,124.1325,1633.775
2.548718163,1.5,124.1755,1634.325
2.548718163,0.735,124.2185,1634.875
2.548718163,1.155,124.2615,1635.425
2.548718163,1.905,124.3045,1635.975
2.548718163,2.415,124.3475,1636.525
2.596346212,2.15,124.3895,1637.075
2.596346212,1.9,124.4305,1637.625
2.596346212,1.67,124.4715,1638.175
2.525728644,0.96,124.514,1638.725
2.525728644,1.43,124.558,1639.275
2.525728644,1.485,124.602,1639.825
2.548718163,1.095,124.6455,1640.375
2.525728644,1.64,124.689,1640.925
2.548718163,1.875,124.7325,1641.475
2.525728644,1.59,124.776,1642.025
2.548718163,1.2,124.8195,1642.575
2.548718163,1.43,124.8625,1643.125
2.57224866,1.79,124.905,1643.675
2.57224866,1.855,124.947,1644.225
2.57224866,2.01,124.989,1644.775
2.548718163,1.565,125.0315,1645.325
2.548718163,1.205,125.0745,1645.875
2.548718163,1.3,125.1175,1646.425
2.525728644,1.415,125.161,1646.975
2.525728644,1.29,125.205,1647.525
2.525728644,1.35,125.249,1648.075
2.481276882,1.105,125.294,1648.625
2.481276882,0.4,125.34,1649.175
2.481276882,1.15,125.386,1649.725
2.548718163,1.74,125.4305,1650.275
2.548718163,1.235,125.4735,1650.825
2.525728644,1.095,125.517,1651.375
2.548718163,1.695,125.5605,1651.925
2.548718163,1.535,125.6035,1652.475
2.525728644,1.465,125.647,1653.025
2.525728644,1.49,125.691,1653.575
2.525728644,0.875,125.735,1654.125
2.525728644,1.485,125.779,1654.675
2.548718163,2.06,125.8225,1655.225
2.548718163,1.245,125.8655,1655.775
2.548718163,0.77,125.9085,1656.325
2.459770677,0.72,125.9535,1656.875
2.459770677,0.41,126.0005,1657.425
2.459770677,0.91,126.0475,1657.975
2.525728644,1.245,126.093,1658.525
2.548718163,1.465,126.1365,1659.075
2.525728644,1.84,126.18,1659.625
2.57224866,1.705,126.223,1660.175
2.596346212,1.945,126.2645,1660.725
2.57224866,2.495,126.306,1661.275
2.646356632,2.37,126.3465,1661.825
2.621038824,2.215,126.386,1662.375
2.621038824,2.75,126.426,1662.925
2.672332119,2.87,126.465,1663.475
2.646356632,2.855,126.5035,1664.025
2.672332118,2.66,126.542,1664.575
2.646356632,2.465,126.5805,1665.125
2.646356632,2.995,126.6195,1665.675
2.672332118,2.925,126.658,1666.225
2.596346212,2.275,126.6975,1666.775
2.621038824,2.03,126.738,1667.325
2.596346212,2.205,126.7785,1667.875
2.621038824,2.43,126.819,1668.425
2.646356632,2.735,126.8585,1668.975
2.621038824,2.26,126.898,1669.525
2.57224866,1.775,126.939,1670.075
2.596346212,1.985,126.9805,1670.625
2.57224866,2.53,127.022,1671.175
2.646356632,3.155,127.0625,1671.725
2.672332118,2.885,127.101,1672.275
2.646356632,2.605,127.1395,1672.825
2.621038824,2.86,127.179,1673.375
2.621038824,2.495,127.219,1673.925
2.646356632,2.495,127.2585,1674.475
2.621038824,3.27,127.298,1675.025
2.596346212,3.42,127.3385,1675.575
2.621038824,3.03,127.379,1676.125
2.72639934,3.605,127.417,1676.675
2.699000366,3.88,127.4535,1677.225
2.699000366,3.645,127.4905,1677.775
2.72639934,4.125,127.527,1678.325
2.699000366,4.375,127.5635,1678.875
2.72639934,3.895,127.6,1679.425
2.699000366,3.665,127.6365,1679.975
2.72639934,3.585,127.673,1680.525
2.699000366,3.335,127.7095,1681.075
2.672332119,3.365,127.747,1681.625
2.699000366,3.82,127.7845,1682.175
2.672332119,3.47,127.822,1682.725
2.672332118,3.675,127.86,1683.275
2.699000366,4.395,127.8975,1683.825
2.672332119,3.45,127.935,1684.375
2.754570217,3.49,127.9715,1684.925
2.72639934,3.77,128.007,1685.475
2.754570217,4.125,128.0425,1686.025
2.754570217,4.75,128.0775,1686.575
2.72639934,4.385,128.113,1687.125
2.754570217,4.46,128.1485,1687.675
2.754570217,4.35,128.1835,1688.225
2.783557754,3.47,128.218,1688.775
2.754570217,3.38,128.2525,1689.325
2.72639934,4.25,128.288,1689.875
2.72639934,5.15,128.324,1690.425
2.72639934,4.71,128.36,1690.975
2.72639934,3.65,128.396,1691.525
2.699000366,3.82,128.4325,1692.075
2.72639934,4.445,128.469,1692.625
2.699000366,4.55,128.5055,1693.175
2.72639934,3.835,128.542,1693.725
2.699000366,3.475,128.5785,1694.275
2.672332119,3.835,128.616,1694.825
2.672332119,3.115,128.654,1695.375
2.672332118,2.935,128.692,1695.925
2.699000366,3.59,128.7295,1696.475
2.699000366,4.135,128.7665,1697.025
2.699000366,3.995,128.8035,1697.575
2.699000366,3.25,128.8405,1698.125
2.699000366,3.605,128.8775,1698.675
2.672332118,3.945,128.915,1699.225
2.754570217,3.785,128.9515,1699.775
2.754570217,4.165,128.9865,1700.325
2.72639934,3.605,129.022,1700.875
2.646356632,2.815,129.0595,1701.425
2.646356632,2.93,129.0985,1701.975
2.621038824,3.615,129.138,1702.525
2.699000366,3.895,129.1765,1703.075
2.72639934,3.25,129.213,1703.625
2.699000366,3.415,129.2495,1704.175
2.699000366,3.515,129.2865,1704.725
2.699000366,3.29,129.3235,1705.275
2.672332119,3.39,129.361,1705.825
2.672332119,3.415,129.399,1706.375
2.699000366,3.225,129.4365,1706.925
2.672332119,2.505,129.474,1707.475
2.621038824,2.175,129.513,1708.025
2.621038824,3.06,129.553,1708.575
2.646356632,3.505,129.5925,1709.125
2.672332118,3.115,129.631,1709.675
2.672332119,3,129.669,1710.225
2.672332118,3.215,129.707,1710.775
2.672332118,2.83,129.745,1711.325
2.646356632,2.515,129.7835,1711.875
2.646356632,2.815,129.8225,1712.425
2.646356632,3.15,129.8615,1712.975
2.621038824,2.48,129.901,1713.525
2.646356632,1.845,129.9405,1714.075
2.621038824,2.47,129.98,1714.625
2.621038824,2.505,130.02,1715.175
2.646356632,2.05,130.0595,1715.725
2.621038824,2.26,130.099,1716.275
2.621038824,2.68,130.139,1716.825
2.646356632,2.21,130.1785,1717.375
2.596346212,1.655,130.2185,1717.925
2.57224866,2.445,130.26,1718.475
2.596346212,2.01,130.3015,1719.025
2.57224866,0.955,130.343,1719.575
2.548718163,1.645,130.3855,1720.125
2.548718163,1.85,130.4285,1720.675
2.548718163,1.445,130.4715,1721.225
2.548718163,1.115,130.5145,1721.775
2.548718163,0.965,130.5575,1722.325
2.525728644,1.02,130.601,1722.875
2.525728644,0.905,130.645,1723.425
2.503255788,0.855,130.6895,1723.975
2.481276882,0.36,130.735,1724.525
2.459770677,0.12,130.7815,1725.075
2.481276882,0.525,130.828,1725.625
2.481276882,0.545,130.874,1726.175
2.481276882,0.43,130.92,1726.725
2.503255788,0.585,130.9655,1727.275
2.459770677,0.56,131.0115,1727.825
2.481276882,0.015,131.058,1728.375
2.481276882,0.04,131.104,1728.925
2.459770677,0.445,131.1505,1729.475
2.481276882,0.28,131.197,1730.025
2.481276882,0.41,131.243,1730.575
2.459770677,0.26,131.2895,1731.125
2.459770677,-0.175,131.3365,1731.675
2.459770677,-0.895,131.3835,1732.225
2.35867456,-1.42,131.433,1732.775
2.35867456,-0.93,131.485,1733.325
2.339626365,-0.91,131.5375,1733.875
2.35867456,-1.11,131.59,1734.425
2.35867456,-1.34,131.642,1734.975
2.339626365,-1.555,131.6945,1735.525
2.320934232,-1.64,131.748,1736.075
2.320934232,-1.77,131.802,1736.625
2.320934232,-1.58,131.856,1737.175
2.26686701,-2.115,131.9115,1737.725
2.284566587,-2.725,131.968,1738.275
2.26686701,-2.06,132.0245,1738.825
2.339626365,-1.59,132.0795,1739.375
2.339626365,-1.495,132.1325,1739.925
2.339626365,-1.715,132.1855,1740.475
2.284566587,-2.21,132.24,1741.025
2.284566587,-2.3,132.296,1741.575
2.284566587,-2.715,132.352,1742.125
2.26686701,-2.64,132.4085,1742.675
2.249475268,-2.635,132.466,1743.225
2.26686701,-3.205,132.5235,1743.775
2.215573716,-3,132.582,1744.325
2.199044414,-3.095,132.6425,1744.875
2.215573716,-3.365,132.703,1745.425
2.199044414,-3.505,132.7635,1745.975
2.182783893,-3.645,132.825,1746.525
2.199044414,-3.95,132.8865,1747.075
2.166783552,-4.24,132.9485,1747.625
2.182783893,-3.58,133.011,1748.175
2.182783893,-3.12,133.073,1748.725
2.151035195,-3.96,133.136,1749.275
2.151035195,-4.695,133.2,1749.825
2.166783552,-4.125,133.2635,1750.375
2.215573716,-3.28,133.325,1750.925
2.215573716,-3.345,133.385,1751.475
2.232380834,-4.09,133.4445,1752.025
2.105225659,-4.64,133.5075,1752.575
2.120263536,-5.06,133.574,1753.125
2.120263536,-4.49,133.64,1753.675
2.135531008,-4.34,133.7055,1754.225
2.135531008,-4.93,133.7705,1754.775
2.151035195,-5.01,133.835,1755.325
2.090410573,-5.44,133.901,1755.875
2.090410573,-5.175,133.969,1756.425
2.105225659,-5.13,134.0365,1756.975
2.061423036,-5.545,134.105,1757.525
2.061423036,-5.475,134.175,1758.075
2.075811774,-5.68,134.2445,1758.625
2.033252159,-5.84,134.315,1759.175
2.047238401,-5.775,134.3865,1759.725
2.047238401,-6.035,134.4575,1760.275
2.005853185,-6.19,134.53,1760.825
2.005853185,-6.18,134.604,1761.375
2.005853185,-6.585,134.678,1761.925
1.940470426,-7.61,134.7545,1762.475
1.940470426,-7.665,134.8335,1763.025
1.940470426,-7.325,134.9125,1763.575
1.867267022,-7.715,134.9945,1764.125
1.867267022,-7.75,135.0795,1764.675
1.867267022,-7.765,135.1645,1765.225
1.855570982,-7.475,135.25,1765.775
1.867267022,-6.99,135.3355,1766.325
1.867267022,-7.42,135.4205,1766.875
1.867267022,-7.74,135.5055,1767.425
1.867267022,-7.005,135.5905,1767.975
1.879101479,-6.965,135.675,1768.525
1.799058772,-7.89,135.7625,1769.075
1.810108608,-8.14,135.853,1769.625
1.799058772,-8.185,135.9435,1770.175
1.7249508,-8.605,136.038,1770.725
1.714798428,-8.75,136.1365,1771.275
1.714798428,-8.52,136.2355,1771.825
1.745570087,-8.39,136.333,1772.375
1.745570087,-8.315,136.429,1772.925
1.756041387,-8.29,136.5245,1773.475
1.714798428,-8.57,136.6215,1774.025
1.7249508,-8.06,136.72,1774.575
1.7249508,-7.45,136.818,1775.125
1.7249508,-7.87,136.916,1775.675
1.7352073,-8.195,137.0135,1776.225
1.7249508,-7.94,137.111,1776.775
1.694797761,-8.06,137.2105,1777.325
1.694797761,-8.47,137.3115,1777.875
1.694797761,-8.39,137.4125,1778.425
1.684945465,-7.98,137.514,1778.975
1.67518929,-8.05,137.6165,1779.525
1.67518929,-8.195,137.7195,1780.075
1.646479184,-8.275,137.824,1780.625
1.646479184,-8.51,137.93,1781.175
1.646479184,-8.23,138.036,1781.725
1.618570396,-8.39,138.1435,1782.275
1.618570396,-8.93,138.2525,1782.825
1.618570396,-8.895,138.3615,1783.375
1.539233654,-9.105,138.475,1783.925
1.539233654,-9.25,138.593,1784.475
1.539233654,-9.005,138.711,1785.025
1.539233654,-9.13,138.829,1785.575
1.539233654,-9.045,138.947,1786.125
1.539233654,-8.655,139.065,1786.675
1.547744343,-8.555,139.1825,1787.225
1.547744343,-8.71,139.2995,1787.775
1.556328087,-8.995,139.416,1788.325
1.522426535,-8.81,139.534,1788.875
1.522426535,-8.805,139.654,1789.425
1.514127733,-8.57,139.7745,1789.975
1.522426535,-8.6,139.895,1790.525
1.522426535,-9.15,140.015,1791.075
1.522426535,-8.79,140.135,1791.625
1.530794785,-8.345,140.2545,1792.175
1.530794785,-8.64,140.3735,1792.725
1.530794785,-8.865,140.4925,1793.275
1.489636713,-8.845,140.614,1793.825
1.481604541,-9.075,140.7385,1794.375
1.481604541,-9.15,140.8635,1794.925
1.481604541,-8.965,140.9885,1795.475
1.481604541,-8.8,141.1135,1796.025
1.481604541,-8.61,141.2385,1796.575
1.481604541,-8.595,141.3635,1797.125
1.473636371,-9.07,141.489,1797.675
1.481604541,-8.665,141.6145,1798.225
1.539233654,-7.975,141.736,1798.775
1.539233654,-8.23,141.854,1799.325
1.539233654,-8.165,141.972,1799.875
1.505897233,-8.12,142.092,1800.425
1.514127733,-8.6,142.2135,1800.975
1.514127733,-9.035,142.3345,1801.525
1.465731192,-8.95,142.4585,1802.075
1.465731192,-8.66,142.5855,1802.625
1.465731192,-8.43,142.7125,1803.175
1.547744343,-8.21,142.8345,1803.725
1.547744343,-7.965,142.9515,1804.275
1.547744343,-7.945,143.0685,1804.825
1.497733923,-8.57,143.1885,1805.375
1.497733923,-8.875,143.3115,1805.925
1.489636713,-8.94,143.435,1806.475
1.547744343,-8.54,143.5555,1807.025
1.547744343,-7.77,143.6725,1807.575
1.539233654,-8.005,143.79,1808.125
1.505897233,-8.805,143.91,1808.675
1.505897233,-8.725,144.032,1809.225
1.505897233,-8.72,144.154,1809.775
1.514127733,-8.98,144.2755,1810.325
1.514127733,-8.47,144.3965,1810.875
1.514127733,-7.855,144.5175,1811.425
1.57371983,-7.97,144.635,1811.975
1.57371983,-8.32,144.749,1812.525
1.57371983,-8.405,144.863,1813.075
1.556328087,-8.2,144.978,1813.625
1.56498615,-8.2,145.0935,1814.175
1.556328087,-8.37,145.209,1814.725
1.556328087,-8.09,145.325,1815.275
1.56498615,-8.435,145.4405,1815.825
1.556328087,-8.59,145.556,1816.375
1.58253046,-8.16,145.6705,1816.925
1.591419407,-8.01,145.783,1817.475
1.58253046,-8.455,145.8955,1818.025
1.539233654,-8.69,146.011,1818.575
1.530794785,-8.595,146.1295,1819.125
1.530794785,-9.045,146.2485,1819.675
1.56498615,-9.055,146.3655,1820.225
1.56498615,-8.1,146.4805,1820.775
1.56498615,-7.735,146.5955,1821.325
1.58253046,-8.285,146.7095,1821.875
1.591419407,-8.405,146.822,1822.425
1.58253046,-8.15,146.9345,1822.975
1.67518929,-8.075,147.0425,1823.525
1.67518929,-7.5,147.1455,1824.075
1.67518929,-7.575,147.2485,1824.625
1.627787051,-7.99,147.354,1825.175
1.627787051,-7.775,147.462,1825.725
1.627787051,-7.72,147.57,1826.275
1.600388077,-7.9,147.6795,1826.825
1.591419407,-8.44,147.791,1827.375
1.600388077,-8.7,147.9025,1827.925
1.539233654,-8.825,148.017,1828.475
1.547744343,-8.68,148.1345,1829.025
1.539233654,-8.645,148.252,1829.575
1.609437912,-8.435,148.366,1830.125
1.600388077,-7.7,148.4765,1830.675
1.609437912,-7.34,148.587,1831.225
1.637089444,-7.775,148.6955,1831.775
1.646479184,-7.93,148.802,1832.325
1.646479184,-7.405,148.908,1832.875
1.637089444,-7.545,149.0145,1833.425
1.627787051,-8.045,149.122,1833.975
1.637089444,-8.265,149.2295,1834.525
1.591419407,-8.345,149.339,1835.075
1.600388077,-7.98,149.4505,1835.625
1.591419407,-7.895,149.562,1836.175
1.591419407,-8.225,149.674,1836.725
1.591419407,-8.2,149.786,1837.275
1.591419407,-8.29,149.898,1837.825
1.600388077,-8.175,150.0095,1838.375
1.600388077,-7.86,150.1205,1838.925
1.600388077,-7.385,150.2315,1839.475
1.67518929,-7.375,150.3385,1840.025
1.684945465,-7.38,150.441,1840.575
1.67518929,-7.03,150.5435,1841.125
1.704748092,-7.07,150.645,1841.675
1.694797761,-6.98,150.7455,1842.225
1.704748092,-6.94,150.846,1842.775
1.694797761,-7.045,150.9465,1843.325
1.694797761,-7.105,151.0475,1843.875
1.684945465,-7.295,151.149,1844.425
1.655957928,-7.55,151.2525,1844.975
1.655957928,-7.43,151.3575,1845.525
1.655957928,-7.42,151.4625,1846.075
1.646479184,-7.48,151.568,1846.625
1.646479184,-7.545,151.674,1847.175
1.646479184,-7.715,151.78,1847.725
1.655957928,-7.595,151.8855,1848.275
1.646479184,-7.29,151.991,1848.825
1.646479184,-7.635,152.097,1849.375
1.637089444,-7.56,152.2035,1849.925
1.646479184,-7.305,152.31,1850.475
1.637089444,-7.65,152.4165,1851.025
1.627787051,-7.675,152.524,1851.575
1.618570396,-7.705,152.6325,1852.125
1.627787051,-7.785,152.741,1852.675
1.618570396,-7.87,152.8495,1853.225
1.609437912,-7.77,152.959,1853.775
1.618570396,-7.52,153.0685,1854.325
1.637089444,-7.545,153.1765,1854.875
1.646479184,-7.53,153.283,1855.425
1.637089444,-7.285,153.3895,1855.975
1.646479184,-7.31,153.496,1856.525
1.637089444,-7.795,153.6025,1857.075
1.646479184,-7.985,153.709,1857.625
1.637089444,-7.855,153.8155,1858.175
1.646479184,-7.88,153.922,1858.725
1.637089444,-7.975,154.0285,1859.275
1.57371983,-8.36,154.139,1859.825
1.56498615,-8.28,154.2535,1860.375
1.56498615,-7.9,154.3685,1860.925
1.591419407,-7.765,154.482,1861.475
1.591419407,-7.805,154.594,1862.025
1.591419407,-8.165,154.706,1862.575
1.497733923,-8.73,154.8235,1863.125
1.505897233,-9.05,154.946,1863.675
1.497733923,-8.515,155.0685,1864.225
1.556328087,-8.11,155.188,1864.775
1.547744343,-8.31,155.3045,1865.325
1.556328087,-8.53,155.421,1865.875
1.473636371,-8.955,155.542,1866.425
1.481604541,-9.155,155.6675,1866.975
1.481604541,-8.875,155.7925,1867.525
1.481604541,-8.905,155.9175,1868.075
1.481604541,-9.01,156.0425,1868.625
1.481604541,-8.705,156.1675,1869.175
1.497733923,-8.505,156.2915,1869.725
1.489636713,-8.89,156.415,1870.275
1.497733923,-8.805,156.5385,1870.825
1.522426535,-8.37,156.66,1871.375
1.514127733,-8.5,156.7805,1871.925
1.522426535,-8.805,156.901,1872.475
1.4046435,-9.455,157.0285,1873.025
1.4046435,-9.975,157.1635,1873.575
1.412078478,-9.805,157.298,1874.125
1.442383828,-9.18,157.43,1874.675
1.442383828,-8.87,157.56,1875.225
1.434720955,-9.285,157.6905,1875.775
1.473636371,-9.07,157.819,1876.325
1.465731192,-8.735,157.9455,1876.875
1.473636371,-8.855,158.072,1877.425
1.457888014,-8.705,158.199,1877.975
1.465731192,-9.08,158.3265,1878.525
1.465731192,-9.34,158.4535,1879.075
1.489636713,-8.715,158.579,1879.625
1.497733923,-8.34,158.7025,1880.175
1.489636713,-8.615,158.826,1880.725
1.497733923,-8.65,158.9495,1881.275
1.489636713,-8.76,159.073,1881.825
1.489636713,-8.995,159.197,1882.375
1.637089444,-8.985,159.3125,1882.925
1.637089444,-9.375,159.4195,1883.475
1.637089444,-9.4,159.5265,1884.025
1.600388077,-8.59,159.6355,1884.575
1.600388077,-8.015,159.7465,1885.125
1.600388077,-7.745,159.8575,1885.675
1.665527379,-7.43,159.965,1886.225
1.665527379,-6.675,160.069,1886.775
1.655957928,-6.29,160.1735,1887.325
1.704748092,-6.13,160.276,1887.875
1.694797761,-6.3,160.3765,1888.425
1.694797761,-7.175,160.4775,1888.975
1.694797761,-7.24,160.5785,1889.525
1.694797761,-6.96,160.6795,1890.075
1.694797761,-7.115,160.7805,1890.625
1.627787051,-7.34,160.885,1891.175
1.618570396,-7.48,160.9935,1891.725
1.627787051,-7.77,161.102,1892.275
1.609437912,-7.71,161.211,1892.825
1.618570396,-7.465,161.3205,1893.375
1.618570396,-7.43,161.4295,1893.925
1.556328087,-7.545,161.542,1894.475
1.556328087,-7.635,161.658,1895.025
1.556328087,-7.57,161.774,1895.575
1.556328087,-7.87,161.89,1896.125
1.56498615,-8.095,162.0055,1896.675
1.556328087,-8.06,162.121,1897.225
1.514127733,-8.165,162.2395,1897.775
1.514127733,-8.115,162.3605,1898.325
1.522426535,-8.52,162.481,1898.875
1.497733923,-8.955,162.6025,1899.425
1.497733923,-8.5,162.7255,1899.975
1.497733923,-7.685,162.8485,1900.525
1.591419407,-7.085,162.966,1901.075
1.600388077,-7.235,163.0775,1901.625
1.591419407,-7.135,163.189,1902.175
1.646479184,-6.675,163.298,1902.725
1.646479184,-6.505,163.404,1903.275
1.646479184,-6.43,163.51,1903.825
1.655957928,-6.34,163.6155,1904.375
1.655957928,-6.56,163.7205,1904.925
1.655957928,-6.54,163.8255,1905.475
1.655957928,-6.745,163.9305,1906.025
1.646479184,-7.57,164.036,1906.575
1.655957928,-7.325,164.1415,1907.125
1.627787051,-6.9,164.248,1907.675
1.627787051,-6.925,164.356,1908.225
1.618570396,-6.9,164.4645,1908.775
1.600388077,-7.185,164.5745,1909.325
1.600388077,-7.285,164.6855,1909.875
1.591419407,-7.85,164.797,1910.425
1.522426535,-8.55,164.913,1910.975
1.514127733,-7.96,165.0335,1911.525
1.514127733,-7.26,165.1545,1912.075
1.489636713,-7.76,165.277,1912.625
1.489636713,-8.84,165.401,1913.175
1.489636713,-9.105,165.525,1913.725
1.375444345,-9.21,165.6565,1914.275
1.375444345,-9.305,165.7955,1914.825
1.382664593,-8.75,165.934,1915.375
1.412078478,-8.5,166.07,1915.925
1.41956915,-8.685,166.2035,1916.475
1.41956915,-8.645,166.3365,1917.025
1.4046435,-8.395,166.4705,1917.575
1.4046435,-8.72,166.6055,1918.125
1.4046435,-9.055,166.7405,1918.675
1.427116356,-8.78,166.874,1919.225
1.427116356,-8.205,167.006,1919.775
1.41956915,-7.98,167.1385,1920.325
1.412078478,-8.46,167.272,1920.875
1.4046435,-8.56,167.4065,1921.425
1.412078478,-8.29,167.541,1921.975
1.397263392,-8.095,167.676,1922.525
1.397263392,-8.54,167.812,1923.075
1.397263392,-8.81,167.948,1923.625
1.434720955,-8.345,168.0815,1924.175
1.442383828,-7.89,168.212,1924.725
1.442383828,-8.115,168.342,1925.275
1.389937352,-8.47,168.4755,1925.825
1.389937352,-8.61,168.6125,1926.375
1.397263392,-8.13,168.749,1926.925
1.465731192,-7.495,168.8805,1927.475
1.473636371,-7.575,169.007,1928.025
1.473636371,-7.55,169.133,1928.575
1.514127733,-7.45,169.2565,1929.125
1.514127733,-7.16,169.3775,1929.675
1.514127733,-7.465,169.4985,1930.225
1.481604541,-7.68,169.6215,1930.775
1.473636371,-7.285,169.747,1931.325
1.473636371,-6.74,169.873,1931.875
1.57371983,-6.555,169.993,1932.425
1.58253046,-6.425,170.1065,1932.975
1.57371983,-5.945,170.22,1933.525
1.56498615,-6.295,170.3345,1934.075
1.56498615,-6.925,170.4495,1934.625
1.56498615,-6.775,170.5645,1935.175
1.522426535,-6.57,170.682,1935.725
1.522426535,-7.41,170.802,1936.275
1.530794785,-8.015,170.9215,1936.825
1.539233654,-7.175,171.04,1937.375
1.539233654,-6.52,171.158,1937.925
1.539233654,-6.535,171.276,1938.475
1.514127733,-6.64,171.3955,1939.025
1.522426535,-7.16,171.516,1939.575
1.514127733,-7.58,171.6365,1940.125
1.489636713,-7.585,171.759,1940.675
1.481604541,-7.09,171.8835,1941.225
1.481604541,-6.615,172.0085,1941.775
1.465731192,-7.31,172.1345,1942.325
1.457888014,-7.84,172.262,1942.875
1.465731192,-7.78,172.3895,1943.425
1.4046435,-8.02,172.5205,1943.975
1.412078478,-8.22,172.655,1944.525
1.4046435,-8.215,172.7895,1945.075
1.41956915,-8.195,172.9235,1945.625
1.41956915,-8.195,173.0565,1946.175
1.41956915,-8.15,173.1895,1946.725
1.368275856,-8.31,173.326,1947.275
1.375444345,-8.5,173.4655,1947.825
1.375444345,-8.345,173.6045,1948.375
1.4046435,-8.205,173.7415,1948.925
1.4046435,-7.84,173.8765,1949.475
1.4046435,-7.185,174.0115,1950.025
1.556328087,-6.76,174.137,1950.575
1.556328087,-6.29,174.253,1951.125
1.556328087,-6.335,174.369,1951.675
1.600388077,-6.28,174.4825,1952.225
1.600388077,-5.88,174.5935,1952.775
1.600388077,-6.26,174.7045,1953.325
1.556328087,-6.39,174.818,1953.875
1.556328087,-6.6,174.934,1954.425
1.556328087,-6.93,175.05,1954.975
1.481604541,-7.105,175.1705,1955.525
1.481604541,-7.08,175.2955,1956.075
1.481604541,-7.085,175.4205,1956.625
1.442383828,-7.55,175.548,1957.175
1.442383828,-8.05,175.678,1957.725
1.434720955,-7.93,175.8085,1958.275
1.457888014,-7.77,175.938,1958.825
1.450105874,-7.875,176.0665,1959.375
1.450105874,-7.89,176.1955,1959.925
1.4046435,-8.175,176.3275,1960.475
1.397263392,-8.44,176.463,1961.025
1.397263392,-8.51,176.599,1961.575
1.434720955,-8.195,176.7325,1962.125
1.434720955,-8.03,176.8635,1962.675
1.434720955,-8.055,176.9945,1963.225
1.457888014,-7.965,177.124,1963.775
1.457888014,-8.095,177.252,1964.325
1.457888014,-7.97,177.38,1964.875
1.505897233,-7.77,177.505,1965.425
1.514127733,-7.675,177.6265,1965.975
1.505897233,-7.62,177.748,1966.525
1.497733923,-8.14,177.8705,1967.075
1.489636713,-7.935,177.994,1967.625
1.497733923,-7.54,178.1175,1968.175
1.505897233,-7.785,178.24,1968.725
1.505897233,-8.05,178.362,1969.275
1.505897233,-8.52,178.484,1969.825
1.41956915,-8.88,178.6115,1970.375
1.412078478,-9.05,178.745,1970.925
1.412078478,-8.915,178.879,1971.475
1.457888014,-8.565,179.01,1972.025
1.457888014,-8.605,179.138,1972.575
1.450105874,-8.775,179.2665,1973.125
1.497733923,-8.575,179.3925,1973.675
1.497733923,-8.28,179.5155,1974.225
1.497733923,-8.195,179.6385,1974.775
1.600388077,-7.525,179.7555,1975.325
1.600388077,-6.865,179.8665,1975.875
1.600388077,-6.2,179.9775,1976.425
1.67518929,-5.97,180.0845,1976.975
1.684945465,-6.585,180.187,1977.525
1.684945465,-6.8,180.289,1978.075
1.637089444,-6.685,180.3935,1978.625
1.637089444,-7.27,180.5005,1979.175
1.646479184,-6.885,180.607,1979.725
1.745570087,-5.775,180.708,1980.275
1.745570087,-5.555,180.804,1980.825
1.756041387,-5.695,180.8995,1981.375
1.714798428,-5.92,180.9965,1981.925
1.714798428,-6.085,181.0955,1982.475
1.714798428,-6.43,181.1945,1983.025
1.684945465,-6.615,181.295,1983.575
1.694797761,-6.31,181.3965,1984.125
1.684945465,-6.465,181.498,1984.675
1.655957928,-6.96,181.6015,1985.225
1.646479184,-6.985,181.707,1985.775
1.646479184,-7.255,181.813,1986.325
1.56498615,-7.745,181.9235,1986.875
1.56498615,-8.355,182.0385,1987.425
1.56498615,-8.42,182.1535,1987.975
1.514127733,-8.495,182.2715,1988.525
1.522426535,-8.705,182.392,1989.075
1.514127733,-8.39,182.5125,1989.625
1.57371983,-7.665,182.63,1990.175
1.57371983,-8.04,182.744,1990.725
1.57371983,-8.67,182.858,1991.275
1.56498615,-7.93,182.9725,1991.825
1.56498615,-7.865,183.0875,1992.375
1.56498615,-8.43,183.2025,1992.925
1.514127733,-8.64,183.3205,1993.475
1.514127733,-8.85,183.4415,1994.025
1.514127733,-8.56,183.5625,1994.575
1.539233654,-8.295,183.682,1995.125
